title,speaker,href,date,year,month,conference,word_count
Blessed and Happy Are Those Who Keep the Commandments of God,Von G. Keetch,https://www.churchofjesuschrist.org/study/general-conference/2015/10/blessed-and-happy-are-those-who-keep-the-commandments-of-god?lang=eng,2015-10-01,2015,10,2015-10,1345
"“If Ye Love Me, Keep My Commandments”",Carole M. Stephens,https://www.churchofjesuschrist.org/study/general-conference/2015/10/if-ye-love-me-keep-my-commandments?lang=eng,2015-10-01,2015,10,2015-10,1593
Remembering in Whom We Have Trusted,Allen D. Haynie,https://www.churchofjesuschrist.org/study/general-conference/2015/10/remembering-in-whom-we-have-trusted?lang=eng,2015-10-01,2015,10,2015-10,1620
Eyes to See and Ears to Hear,Kim B. Clark,https://www.churchofjesuschrist.org/study/general-conference/2015/10/eyes-to-see-and-ears-to-hear?lang=eng,2015-10-01,2015,10,2015-10,1379
"Faith Is Not by Chance, but by Choice",Neil L. Andersen,https://www.churchofjesuschrist.org/study/general-conference/2015/10/faith-is-not-by-chance-but-by-choice?lang=eng,2015-10-01,2015,10,2015-10,1866
“Chosen to Bear Testimony of My Name”,David A. Bednar,https://www.churchofjesuschrist.org/study/general-conference/2015/10/chosen-to-bear-testimony-of-my-name?lang=eng,2015-10-01,2015,10,2015-10,2139
Let the Clarion Trumpet Sound,Gregory A. Schwitzer,https://www.churchofjesuschrist.org/study/general-conference/2015/10/let-the-clarion-trumpet-sound?lang=eng,2015-10-01,2015,10,2015-10,1401
Hold on Thy Way,Koichi Aoyagi,https://www.churchofjesuschrist.org/study/general-conference/2015/10/hold-on-thy-way?lang=eng,2015-10-01,2015,10,2015-10,1257
"Faith Is Not by Chance, but by Choice",Neil L. Andersen,https://www.churchofjesuschrist.org/study/general-conference/2015/10/faith-is-not-by-chance-but-by-choice?lang=eng,2015-10-01,2015,10,2015-10,1866
Turn to Him and Answers Will Come,James B. Martino,https://www.churchofjesuschrist.org/study/general-conference/2015/10/turn-to-him-and-answers-will-come?lang=eng,2015-10-01,2015,10,2015-10,1500
Strengthened by the Atonement of Jesus Christ,Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2015/10/strengthened-by-the-atonement-of-jesus-christ?lang=eng,2015-10-01,2015,10,2015-10,1790
Discovering the Divinity Within,Rosemary M. Wixom,https://www.churchofjesuschrist.org/study/general-conference/2015/10/discovering-the-divinity-within?lang=eng,2015-10-01,2015,10,2015-10,1377
Discovering the Divinity Within,Rosemary M. Wixom,https://www.churchofjesuschrist.org/study/general-conference/2015/10/discovering-the-divinity-within?lang=eng,2015-10-01,2015,10,2015-10,1377
Worthy of Our Promised Blessings,Linda S. Reeves,https://www.churchofjesuschrist.org/study/general-conference/2015/10/worthy-of-our-promised-blessings?lang=eng,2015-10-01,2015,10,2015-10,1320
Here to Serve a Righteous Cause,Carol F. McConkie,https://www.churchofjesuschrist.org/study/general-conference/2015/10/here-to-serve-a-righteous-cause?lang=eng,2015-10-01,2015,10,2015-10,1514
A Summer with Great-Aunt Rose,Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2015/10/a-summer-with-great-aunt-rose?lang=eng,2015-10-01,2015,10,2015-10,2524
It Works Wonderfully!,Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2015/10/it-works-wonderfully?lang=eng,2015-10-01,2015,10,2015-10,1960
God Is at the Helm,M. Russell Ballard,https://www.churchofjesuschrist.org/study/general-conference/2015/10/god-is-at-the-helm?lang=eng,2015-10-01,2015,10,2015-10,1839
The Joy of Living a Christ-Centered Life,Richard J. Maynes,https://www.churchofjesuschrist.org/study/general-conference/2015/10/the-joy-of-living-a-christ-centered-life?lang=eng,2015-10-01,2015,10,2015-10,1762
Yielding Our Hearts to God,Neill F. Marriott,https://www.churchofjesuschrist.org/study/general-conference/2015/10/yielding-our-hearts-to-god?lang=eng,2015-10-01,2015,10,2015-10,1230
It Works Wonderfully!,Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2015/10/it-works-wonderfully?lang=eng,2015-10-01,2015,10,2015-10,1960
The Pleasing Word of God,Francisco J. Viñas,https://www.churchofjesuschrist.org/study/general-conference/2015/10/the-pleasing-word-of-god?lang=eng,2015-10-01,2015,10,2015-10,1496
What Lack I Yet?,Larry R. Lawrence,https://www.churchofjesuschrist.org/study/general-conference/2015/10/what-lack-i-yet?lang=eng,2015-10-01,2015,10,2015-10,1564
Tested and Tempted—but Helped,Hugo Montoya,https://www.churchofjesuschrist.org/study/general-conference/2015/10/tested-and-tempted-but-helped?lang=eng,2015-10-01,2015,10,2015-10,1136
It’s Never Too Early and It’s Never Too Late,Bradley D. Foster,https://www.churchofjesuschrist.org/study/general-conference/2015/10/its-never-too-early-and-its-never-too-late?lang=eng,2015-10-01,2015,10,2015-10,1615
Behold Thy Mother,Jeffrey R. Holland,https://www.churchofjesuschrist.org/study/general-conference/2015/10/behold-thy-mother?lang=eng,2015-10-01,2015,10,2015-10,1631
Choose the Light,Vern P. Stanfill,https://www.churchofjesuschrist.org/study/general-conference/2015/10/choose-the-light?lang=eng,2015-10-01,2015,10,2015-10,1521
The Sustaining of Church Officers,Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2015/10/the-sustaining-of-church-officers?lang=eng,2015-10-01,2015,10,2015-10,592
The Sustaining of Church Officers,Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2015/10/the-sustaining-of-church-officers?lang=eng,2015-10-01,2015,10,2015-10,592
Shipshape and Bristol Fashion: Be Temple Worthy—in Good Times and Bad Times,Quentin L. Cook,https://www.churchofjesuschrist.org/study/general-conference/2015/10/shipshape-and-bristol-fashion-be-temple-worthy-in-good-times-and-bad-times?lang=eng,2015-10-01,2015,10,2015-10,2076
Meeting the Challenges of Today’s World,Robert D. Hales,https://www.churchofjesuschrist.org/study/general-conference/2015/10/meeting-the-challenges-of-todays-world?lang=eng,2015-10-01,2015,10,2015-10,1679
Do I Believe?,Bonnie L. Oscarson,https://www.churchofjesuschrist.org/study/general-conference/2016/04/do-i-believe?lang=eng,2016-04-01,2016,4,2016-04,1751
The Price of Priesthood Power,Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-price-of-priesthood-power?lang=eng,2016-04-01,2016,4,2016-04,1687
The Greatest Leaders Are the Greatest Followers,Stephen W. Owen,https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-greatest-leaders-are-the-greatest-followers?lang=eng,2016-04-01,2016,4,2016-04,1551
In Praise of Those Who Save,Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2016/04/in-praise-of-those-who-save?lang=eng,2016-04-01,2016,4,2016-04,1891
Eternal Families,Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2016/04/eternal-families?lang=eng,2016-04-01,2016,4,2016-04,2279
A Sacred Trust,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2016/04/a-sacred-trust?lang=eng,2016-04-01,2016,4,2016-04,483
Choices,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2016/04/choices?lang=eng,2016-04-01,2016,4,2016-04,493
Choices,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2016/04/choices?lang=eng,2016-04-01,2016,4,2016-04,493
A Pattern for Peace,W. Christopher Waddell,https://www.churchofjesuschrist.org/study/general-conference/2016/04/a-pattern-for-peace?lang=eng,2016-04-01,2016,4,2016-04,2038
The Price of Priesthood Power,Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-price-of-priesthood-power?lang=eng,2016-04-01,2016,4,2016-04,1687
See Yourself in the Temple,Quentin L. Cook,https://www.churchofjesuschrist.org/study/general-conference/2016/04/see-yourself-in-the-temple?lang=eng,2016-04-01,2016,4,2016-04,2174
He Will Place You on His Shoulders and Carry You Home,Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2016/04/he-will-place-you-on-his-shoulders-and-carry-you-home?lang=eng,2016-04-01,2016,4,2016-04,1980
The Holy Ghost,Robert D. Hales,https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-holy-ghost?lang=eng,2016-04-01,2016,4,2016-04,1571
The Holy Ghost,Robert D. Hales,https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-holy-ghost?lang=eng,2016-04-01,2016,4,2016-04,1571
Always Remember Him,Gerrit W. Gong,https://www.churchofjesuschrist.org/study/general-conference/2016/04/always-remember-him?lang=eng,2016-04-01,2016,4,2016-04,1639
Refuge from the Storm,Patrick Kearon,https://www.churchofjesuschrist.org/study/general-conference/2016/04/refuge-from-the-storm?lang=eng,2016-04-01,2016,4,2016-04,1634
Opposition in All Things,Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2016/04/opposition-in-all-things?lang=eng,2016-04-01,2016,4,2016-04,1899
Tomorrow the Lord Will Do Wonders among You,Jeffrey R. Holland,https://www.churchofjesuschrist.org/study/general-conference/2016/04/tomorrow-the-lord-will-do-wonders-among-you?lang=eng,2016-04-01,2016,4,2016-04,1861
And There Shall Be No More Death,Paul V. Johnson,https://www.churchofjesuschrist.org/study/general-conference/2016/04/and-there-shall-be-no-more-death?lang=eng,2016-04-01,2016,4,2016-04,1304
Fathers,D. Todd Christofferson,https://www.churchofjesuschrist.org/study/general-conference/2016/04/fathers?lang=eng,2016-04-01,2016,4,2016-04,2285
Family Councils,M. Russell Ballard,https://www.churchofjesuschrist.org/study/general-conference/2016/04/family-councils?lang=eng,2016-04-01,2016,4,2016-04,1716
The Power of Godliness,Kent F. Richards,https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-power-of-godliness?lang=eng,2016-04-01,2016,4,2016-04,1531
The Sacred Place of Restoration,Jairo Mazzagardi,https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-sacred-place-of-restoration?lang=eng,2016-04-01,2016,4,2016-04,1412
He Asks Us to Be His Hands,Cheryl A. Esplin,https://www.churchofjesuschrist.org/study/general-conference/2016/04/he-asks-us-to-be-his-hands?lang=eng,2016-04-01,2016,4,2016-04,1397
He Asks Us to Be His Hands,Cheryl A. Esplin,https://www.churchofjesuschrist.org/study/general-conference/2016/04/he-asks-us-to-be-his-hands?lang=eng,2016-04-01,2016,4,2016-04,1397
What Shall We Do?,Neill F. Marriott,https://www.churchofjesuschrist.org/study/general-conference/2016/04/what-shall-we-do?lang=eng,2016-04-01,2016,4,2016-04,1384
“I Was a Stranger”,Linda K. Burton,https://www.churchofjesuschrist.org/study/general-conference/2016/04/i-was-a-stranger?lang=eng,2016-04-01,2016,4,2016-04,1519
Trust in That Spirit Which Leadeth to Do Good,Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2016/04/trust-in-that-spirit-which-leadeth-to-do-good?lang=eng,2016-04-01,2016,4,2016-04,1811
Where Two or Three Are Gathered,Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2016/04/where-two-or-three-are-gathered?lang=eng,2016-04-01,2016,4,2016-04,2140
Where Two or Three Are Gathered,Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2016/04/where-two-or-three-are-gathered?lang=eng,2016-04-01,2016,4,2016-04,2140
A Child’s Guiding Gift,Mary R. Durham,https://www.churchofjesuschrist.org/study/general-conference/2016/04/a-childs-guiding-gift?lang=eng,2016-04-01,2016,4,2016-04,1267
I Am a Child of God,Donald L. Hallstrom,https://www.churchofjesuschrist.org/study/general-conference/2016/04/i-am-a-child-of-god?lang=eng,2016-04-01,2016,4,2016-04,1440
Where Are the Keys and Authority of the Priesthood?,Gary E. Stevenson,https://www.churchofjesuschrist.org/study/general-conference/2016/04/where-are-the-keys-and-authority-of-the-priesthood?lang=eng,2016-04-01,2016,4,2016-04,1922
Always Retain a Remission of Your Sins,David A. Bednar,https://www.churchofjesuschrist.org/study/general-conference/2016/04/always-retain-a-remission-of-your-sins?lang=eng,2016-04-01,2016,4,2016-04,1893
Be Thou Humble,Steven E. Snow,https://www.churchofjesuschrist.org/study/general-conference/2016/04/be-thou-humble?lang=eng,2016-04-01,2016,4,2016-04,1473
“That I Might Draw All Men unto Me”,Dale G. Renlund,https://www.churchofjesuschrist.org/study/general-conference/2016/04/that-i-might-draw-all-men-unto-me?lang=eng,2016-04-01,2016,4,2016-04,1861
The Sustaining of Church Officers,Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-sustaining-of-church-officers?lang=eng,2016-04-01,2016,4,2016-04,839
The Sustaining of Church Officers,Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-sustaining-of-church-officers?lang=eng,2016-04-01,2016,4,2016-04,839
"Church Auditing Department Report, 2015",Kevin R. Jergensen,https://www.churchofjesuschrist.org/study/general-conference/2016/04/church-auditing-department-report-2015?lang=eng,2016-04-01,2016,4,2016-04,170
"Statistical Report, 2015",Brook P. Hales,https://www.churchofjesuschrist.org/study/general-conference/2016/04/statistical-report-2015?lang=eng,2016-04-01,2016,4,2016-04,76
Standing with the Leaders of the Church,Ronald A. Rasband,https://www.churchofjesuschrist.org/study/general-conference/2016/04/standing-with-the-leaders-of-the-church?lang=eng,2016-04-01,2016,4,2016-04,1880
"“Whoso Receiveth Them, Receiveth Me”",Neil L. Andersen,https://www.churchofjesuschrist.org/study/general-conference/2016/04/whoso-receiveth-them-receiveth-me?lang=eng,2016-04-01,2016,4,2016-04,1781
